lat,lon
-2.71875,115.9159
-2.71875,115.9201
-2.71875,115.9242
-2.71875,115.9284
-2.71875,115.9326
-2.71875,115.9368
-2.71875,115.9409
-2.71875,115.9451
-2.71875,116.2329
-2.71875,116.2371
-2.71458,111.0142
-2.71458,111.5064
-2.71458,111.7483
-2.71458,111.8151
-2.71458,111.8609
-2.71458,111.8651
-2.71458,111.8818
-2.71458,111.886
-2.71458,112.1446
-2.71458,112.1571
-2.71458,112.1655
-2.71458,112.1696
-2.71458,112.1738
-2.71458,112.178
-2.71458,112.1821
-2.71458,112.2781
-2.71458,112.2822
-2.71458,112.2864
-2.71458,112.2906
-2.71458,112.3824
-2.71458,112.3865
-2.71458,112.3907
-2.71458,112.399
-2.71458,112.4032
-2.71458,112.4074
-2.71458,112.4116
-2.71458,112.4157
-2.71458,112.4199
-2.71458,112.4282
-2.71458,112.4324
-2.71458,112.4366
-2.71458,112.4491
-2.71458,112.495
-2.71458,112.5033
-2.71458,112.5492
-2.71458,112.5868
-2.71458,112.5951
-2.71458,112.691
-2.71458,112.6952
-2.71458,112.7077
-2.71458,112.7202
-2.71458,112.7244
-2.71458,112.7286
-2.71458,112.7953
-2.71458,112.7995
-2.71458,112.8037
-2.71458,112.8078
-2.71458,112.8162
-2.71458,112.8329
-2.71458,112.837
-2.71458,112.8412
-2.71458,113.4294
-2.71458,113.4335
-2.71458,113.4377
-2.71458,113.4419
-2.71458,113.4461
-2.71458,113.5378
-2.71458,113.5462
-2.71458,113.5503
-2.71458,114.1218
-2.71458,114.126
-2.71458,114.1301
-2.71458,114.1343
-2.71458,114.1385
-2.71458,114.1427
-2.71458,114.1468
-2.71458,114.151
-2.71458,114.3512
-2.71458,114.3554
-2.71458,114.3596
-2.71458,114.3763
-2.71458,114.3846
-2.71458,114.3888
-2.71458,115.344
-2.71458,115.3649
-2.71458,115.369
-2.71458,115.3732
-2.71458,115.3774
-2.71458,115.4733
-2.71458,115.9113
-2.71458,115.9155
-2.71458,115.9197
-2.71458,115.928
-2.71458,115.9322
-2.71042,111.506
-2.71042,111.8022
-2.71042,111.8063
-2.71042,111.8105
-2.71042,111.8147
-2.71042,111.8564
-2.71042,111.8606
-2.71042,111.8689
-2.71042,111.8731
-2.71042,111.8772
-2.71042,112.1484
-2.71042,112.1525
-2.71042,112.1609
-2.71042,112.1692
-2.71042,112.1776
-2.71042,112.1817
-2.71042,112.2443
-2.71042,112.2485
-2.71042,112.2527
-2.71042,112.2568
-2.71042,112.261
-2.71042,112.2819
-2.71042,112.2902
-2.71042,112.3945
-2.71042,112.3987
-2.71042,112.4028
-2.71042,112.407
-2.71042,112.4112
-2.71042,112.4153
-2.71042,112.4195
-2.71042,112.4279
-2.71042,112.432
-2.71042,112.4362
-2.71042,112.4487
-2.71042,112.4779
-2.71042,112.4863
-2.71042,112.4904
-2.71042,112.4946
-2.71042,112.4988
-2.71042,112.5029
-2.71042,112.5446
-2.71042,112.6615
-2.71042,112.6698
-2.71042,112.6865
-2.71042,112.6948
-2.71042,112.8033
-2.71042,112.8074
-2.71042,112.8116
-2.71042,112.8408
-2.71042,112.845
-2.71042,113.429
-2.71042,113.4332
-2.71042,113.4373
-2.71042,113.4415
-2.71042,113.5374
-2.71042,113.5416
-2.71042,114.0672
-2.71042,114.0714
-2.71042,114.1214
-2.71042,114.1256
-2.71042,114.1298
-2.71042,114.1339
-2.71042,114.1381
-2.71042,114.1423
-2.71042,114.1506
-2.71042,114.1548
-2.71042,114.355
-2.71042,114.3592
-2.71042,114.3634
-2.71042,114.3759
-2.71042,114.3884
-2.71042,115.3436
-2.71042,115.3645
-2.71042,115.3687
-2.71042,115.3728
-2.71042,115.377
-2.71042,115.4771
-2.71042,115.9109
-2.71042,115.9193
-2.70625,111.5014
-2.70625,111.5056
-2.70625,111.5098
-2.70625,111.5139
-2.70625,112.1438
-2.70625,112.148
-2.70625,112.1522
-2.70625,112.1689
-2.70625,112.173
-2.70625,112.1772
-2.70625,112.1814
-2.70625,112.2398
-2.70625,112.2439
-2.70625,112.2523
-2.70625,112.2564
-2.70625,112.2606
-2.70625,112.269
-2.70625,112.2731
-2.70625,112.2773
-2.70625,112.2857
-2.70625,112.2898
-2.70625,112.3023
-2.70625,112.3065
-2.70625,112.3107
-2.70625,112.3148
-2.70625,112.319
-2.70625,112.3232
-2.70625,112.3274
-2.70625,112.3983
-2.70625,112.4066
-2.70625,112.4108
-2.70625,112.415
-2.70625,112.4191
-2.70625,112.4233
-2.70625,112.4275
-2.70625,112.4442
-2.70625,112.4817
-2.70625,112.49
-2.70625,112.4942
-2.70625,112.4984
-2.70625,112.5067
-2.70625,112.5401
-2.70625,112.5484
-2.70625,112.5526
-2.70625,112.5568
-2.70625,112.6611
-2.70625,112.6652
-2.70625,112.8029
-2.70625,112.8071
-2.70625,112.8112
-2.70625,112.8446
-2.70625,113.4828
-2.70625,113.5412
-2.70625,114.0585
-2.70625,114.0626
-2.70625,114.0668
-2.70625,114.071
-2.70625,114.0835
-2.70625,114.121
-2.70625,114.1252
-2.70625,114.1294
-2.70625,114.1335
-2.70625,114.1377
-2.70625,114.1419
-2.70625,114.146
-2.70625,114.1502
-2.70625,114.1544
-2.70625,114.1586
-2.70625,114.3546
-2.70625,114.3588
-2.70625,114.363
-2.70625,114.3671
-2.70625,114.3713
-2.70625,114.3796
-2.70625,114.388
-2.70625,114.6716
-2.70625,115.3432
-2.70625,115.3474
-2.70625,115.3516
-2.70625,115.3682
-2.70625,115.3724
-2.70625,115.3766
-2.70625,115.8062
-2.70625,115.9105
-2.70625,115.9147
-2.70625,115.9189
-2.70208,110.7836
-2.70208,111.5094
-2.70208,111.5136
-2.70208,111.5177
-2.70208,111.5261
-2.70208,111.5303
-2.70208,111.5386
-2.70208,111.5428
-2.70208,111.5469
-2.70208,111.8765
-2.70208,112.1434
-2.70208,112.1476
-2.70208,112.1643
-2.70208,112.1685
-2.70208,112.1768
-2.70208,112.181
-2.70208,112.2394
-2.70208,112.2602
-2.70208,112.2686
-2.70208,112.2728
-2.70208,112.2769
-2.70208,112.2811
-2.70208,112.2853
-2.70208,112.2894
-2.70208,112.2978
-2.70208,112.3019
-2.70208,112.3103
-2.70208,112.3145
-2.70208,112.3186
-2.70208,112.3228
-2.70208,112.3979
-2.70208,112.4021
-2.70208,112.4062
-2.70208,112.4104
-2.70208,112.4146
-2.70208,112.4187
-2.70208,112.4229
-2.70208,112.4271
-2.70208,112.4396
-2.70208,112.4688
-2.70208,112.473
-2.70208,112.4771
-2.70208,112.4813
-2.70208,112.4855
-2.70208,112.4896
-2.70208,112.4938
-2.70208,112.498
-2.70208,112.5022
-2.70208,112.5105
-2.70208,112.5147
-2.70208,112.5189
-2.70208,112.523
-2.70208,112.5272
-2.70208,112.5314
-2.70208,112.5439
-2.70208,112.548
-2.70208,112.5522
-2.70208,112.5564
-2.70208,112.5772
-2.70208,112.5814
-2.70208,112.5856
-2.70208,112.6565
-2.70208,112.6607
-2.70208,112.6648
-2.70208,112.669
-2.70208,112.84
-2.70208,112.8442
-2.70208,114.0622
-2.70208,114.0664
-2.70208,114.0706
-2.70208,114.0748
-2.70208,114.0789
-2.70208,114.0831
-2.70208,114.104
-2.70208,114.1206
-2.70208,114.1248
-2.70208,114.129
-2.70208,114.1331
-2.70208,114.1373
-2.70208,114.1415
-2.70208,114.1457
-2.70208,114.1498
-2.70208,114.154
-2.70208,114.3542
-2.70208,114.3584
-2.70208,114.3626
-2.70208,114.3667
-2.70208,114.3792
-2.70208,114.3834
-2.70208,114.6712
-2.70208,115.347
-2.70208,115.3512
-2.70208,115.3679
-2.70208,115.372
-2.70208,115.3762
-2.70208,115.981
-2.70208,116.2271
-2.70208,116.2313
-2.69792,110.7832
-2.69792,111.509
-2.69792,111.5132
-2.69792,111.5174
-2.69792,111.5257
-2.69792,111.5299
-2.69792,111.534
-2.69792,111.5424
-2.69792,111.5507
-2.69792,111.8678
-2.69792,111.8719
-2.69792,111.8761
-2.69792,112.1681
-2.69792,112.1722
-2.69792,112.1764
-2.69792,112.1806
-2.69792,112.2432
-2.69792,112.2765
-2.69792,112.2807
-2.69792,112.2849
-2.69792,112.289
-2.69792,112.3016
-2.69792,112.3057
-2.69792,112.3099
-2.69792,112.3141
-2.69792,112.4017
-2.69792,112.4058
-2.69792,112.41
-2.69792,112.4142
-2.69792,112.4184
-2.69792,112.4225
-2.69792,112.4267
-2.69792,112.4517
-2.69792,112.4559
-2.69792,112.4601
-2.69792,112.4642
-2.69792,112.4684
-2.69792,112.4726
-2.69792,112.4768
-2.69792,112.4809
-2.69792,112.4851
-2.69792,112.4893
-2.69792,112.4934
-2.69792,112.4976
-2.69792,112.5018
-2.69792,112.506
-2.69792,112.5101
-2.69792,112.5143
-2.69792,112.5185
-2.69792,112.5268
-2.69792,112.531
-2.69792,112.5477
-2.69792,112.5518
-2.69792,112.556
-2.69792,112.5602
-2.69792,112.6478
-2.69792,112.6519
-2.69792,112.6561
-2.69792,112.6603
-2.69792,112.6645
-2.69792,112.8313
-2.69792,112.8397
-2.69792,113.0983
-2.69792,114.066
-2.69792,114.0702
-2.69792,114.0744
-2.69792,114.0785
-2.69792,114.0827
-2.69792,114.0869
-2.69792,114.091
-2.69792,114.1036
-2.69792,114.1244
-2.69792,114.1286
-2.69792,114.1328
-2.69792,114.1369
-2.69792,114.1411
-2.69792,114.1453
-2.69792,114.1494
-2.69792,114.3538
-2.69792,114.358
-2.69792,114.3622
-2.69792,114.3663
-2.69792,114.3705
-2.69792,114.383
-2.69792,114.3872
-2.69792,115.3675
-2.69792,115.3716
-2.69792,115.4592
-2.69375,111.542
-2.69375,111.5462
-2.69375,111.8674
-2.69375,111.8715
-2.69375,111.9716
-2.69375,111.9758
-2.69375,112.0259
-2.69375,112.03
-2.69375,112.1176
-2.69375,112.1218
-2.69375,112.1468
-2.69375,112.151
-2.69375,112.2845
-2.69375,112.3971
-2.69375,112.4013
-2.69375,112.4055
-2.69375,112.4096
-2.69375,112.4138
-2.69375,112.418
-2.69375,112.4263
-2.69375,112.4388
-2.69375,112.4472
-2.69375,112.4513
-2.69375,112.4555
-2.69375,112.4597
-2.69375,112.4639
-2.69375,112.468
-2.69375,112.4722
-2.69375,112.4764
-2.69375,112.4805
-2.69375,112.4847
-2.69375,112.4889
-2.69375,112.493
-2.69375,112.4972
-2.69375,112.5014
-2.69375,112.5056
-2.69375,112.5097
-2.69375,112.5139
-2.69375,112.5181
-2.69375,112.5222
-2.69375,112.5264
-2.69375,112.5306
-2.69375,112.5431
-2.69375,112.5473
-2.69375,112.5515
-2.69375,112.564
-2.69375,112.6432
-2.69375,112.6516
-2.69375,112.6557
-2.69375,112.6599
-2.69375,112.6641
-2.69375,112.6683
-2.69375,112.7809
-2.69375,112.785
-2.69375,112.8268
-2.69375,112.8309
-2.69375,112.8351
-2.69375,113.0979
-2.69375,113.1062
-2.69375,113.3607
-2.69375,113.3649
-2.69375,113.369
-2.69375,114.0656
-2.69375,114.0698
-2.69375,114.074
-2.69375,114.0781
-2.69375,114.0823
-2.69375,114.0865
-2.69375,114.0907
-2.69375,114.0948
-2.69375,114.1032
-2.69375,114.1073
-2.69375,114.124
-2.69375,114.1282
-2.69375,114.1324
-2.69375,114.1365
-2.69375,114.1407
-2.69375,114.1449
-2.69375,114.3576
-2.69375,114.3618
-2.69375,114.366
-2.69375,114.3701
-2.69375,114.3743
-2.69375,114.3826
-2.69375,114.3868
-2.69375,115.9177
-2.69375,115.9218
-2.69375,115.926
-2.68958,111.2246
-2.68958,111.575
-2.68958,111.9754
-2.68958,111.9796
-2.68958,112.1131
-2.68958,112.1214
-2.68958,112.1506
-2.68958,112.159
-2.68958,112.1631
-2.68958,112.1673
-2.68958,112.2799
-2.68958,112.3133
-2.68958,112.4009
-2.68958,112.4051
-2.68958,112.4092
-2.68958,112.4134
-2.68958,112.4218
-2.68958,112.4259
-2.68958,112.4468
-2.68958,112.451
-2.68958,112.4551
-2.68958,112.4593
-2.68958,112.4635
-2.68958,112.4676
-2.68958,112.4718
-2.68958,112.4802
-2.68958,112.4843
-2.68958,112.4885
-2.68958,112.4927
-2.68958,112.4968
-2.68958,112.5052
-2.68958,112.5135
-2.68958,112.5177
-2.68958,112.5219
-2.68958,112.5511
-2.68958,112.5552
-2.68958,112.5594
-2.68958,112.5636
-2.68958,112.6303
-2.68958,112.6553
-2.68958,112.6595
-2.68958,112.6637
-2.68958,112.6679
-2.68958,112.6762
-2.68958,112.6804
-2.68958,112.7471
-2.68958,112.7805
-2.68958,112.7847
-2.68958,112.818
-2.68958,112.8222
-2.68958,112.8264
-2.68958,112.8305
-2.68958,113.3561
-2.68958,113.3603
-2.68958,113.3645
-2.68958,113.3686
-2.68958,114.0652
-2.68958,114.0694
-2.68958,114.0736
-2.68958,114.0778
-2.68958,114.0819
-2.68958,114.0861
-2.68958,114.0903
-2.68958,114.0944
-2.68958,114.0986
-2.68958,114.1028
-2.68958,114.1069
-2.68958,114.132
-2.68958,114.1361
-2.68958,114.1403
-2.68958,114.1445
-2.68958,114.1487
-2.68958,114.3572
-2.68958,114.3614
-2.68958,114.3697
-2.68958,114.3739
-2.68958,114.3781
-2.68958,114.3822
-2.68958,114.3864
-2.68958,115.3875
-2.68958,115.4084
-2.68958,115.4126
-2.68958,115.4167
-2.68958,115.9173
-2.68958,115.9214
-2.68958,115.9256
-2.68958,115.9715
-2.68958,116.2218
-2.68542,111.5746
-2.68542,111.5788
-2.68542,111.5996
-2.68542,111.6038
-2.68542,111.7873
-2.68542,111.9
-2.68542,112.1169
-2.68542,112.121
-2.68542,112.1252
-2.68542,112.1502
-2.68542,112.1544
-2.68542,112.1586
-2.68542,112.2378
-2.68542,112.242
-2.68542,112.3046
-2.68542,112.3087
-2.68542,112.3129
-2.68542,112.3171
-2.68542,112.3338
-2.68542,112.4047
-2.68542,112.4089
-2.68542,112.413
-2.68542,112.4214
-2.68542,112.4547
-2.68542,112.4589
-2.68542,112.4631
-2.68542,112.4673
-2.68542,112.4714
-2.68542,112.4756
-2.68542,112.4798
-2.68542,112.4839
-2.68542,112.4881
-2.68542,112.4923
-2.68542,112.4965
-2.68542,112.5006
-2.68542,112.5048
-2.68542,112.509
-2.68542,112.5131
-2.68542,112.5173
-2.68542,112.5215
-2.68542,112.5507
-2.68542,112.559
-2.68542,112.5632
-2.68542,112.6299
-2.68542,112.6633
-2.68542,112.6675
-2.68542,112.6883
-2.68542,112.6925
-2.68542,112.7634
-2.68542,112.7676
-2.68542,112.7718
-2.68542,112.7759
-2.68542,112.7801
-2.68542,112.7843
-2.68542,112.7884
-2.68542,112.8051
-2.68542,112.8093
-2.68542,112.8135
-2.68542,112.8176
-2.68542,112.8218
-2.68542,112.826
-2.68542,112.8302
-2.68542,112.8343
-2.68542,113.3557
-2.68542,113.3599
-2.68542,113.3641
-2.68542,113.3682
-2.68542,114.0857
-2.68542,114.0899
-2.68542,114.094
-2.68542,114.0982
-2.68542,114.1024
-2.68542,114.1066
-2.68542,114.1107
-2.68542,114.1316
-2.68542,114.1358
-2.68542,114.1399
-2.68542,114.1441
-2.68542,114.361
-2.68542,114.3652
-2.68542,114.3693
-2.68542,114.3777
-2.68542,114.3819
-2.68542,114.386
-2.68542,114.3902
-2.68542,115.3454
-2.68542,115.3496
-2.68542,115.3913
-2.68542,115.408
-2.68542,115.4122
-2.68542,115.4163
-2.68542,115.8126
-2.68542,115.8168
-2.68542,115.8209
-2.68542,115.8293
-2.68542,115.8335
-2.68542,115.9169
-2.68542,115.9211
-2.68542,115.9252
-2.68542,115.9294
-2.68542,115.9336
-2.68542,115.9711
-2.68542,116.0003
-2.68542,116.2255
-2.68542,116.2297
-2.68125,111.5742
-2.68125,111.5784
-2.68125,111.5909
-2.68125,111.5951
-2.68125,111.5993
-2.68125,111.6034
-2.68125,111.837
-2.68125,111.8954
-2.68125,111.9246
-2.68125,111.9288
-2.68125,112.1165
-2.68125,112.1332
-2.68125,112.1374
-2.68125,112.1499
-2.68125,112.154
-2.68125,112.1582
-2.68125,112.2416
-2.68125,112.2458
-2.68125,112.3042
-2.68125,112.3084
-2.68125,112.3167
-2.68125,112.3209
-2.68125,112.3334
-2.68125,112.4001
-2.68125,112.4043
-2.68125,112.4627
-2.68125,112.4669
-2.68125,112.471
-2.68125,112.4752
-2.68125,112.4836
-2.68125,112.4877
-2.68125,112.4919
-2.68125,112.4961
-2.68125,112.5002
-2.68125,112.5044
-2.68125,112.5086
-2.68125,112.5128
-2.68125,112.5169
-2.68125,112.5211
-2.68125,112.5461
-2.68125,112.5503
-2.68125,112.5545
-2.68125,112.5586
-2.68125,112.5962
-2.68125,112.6003
-2.68125,112.6045
-2.68125,112.6129
-2.68125,112.6295
-2.68125,112.6421
-2.68125,112.763
-2.68125,112.7672
-2.68125,112.7714
-2.68125,112.7756
-2.68125,112.7797
-2.68125,112.7839
-2.68125,112.7881
-2.68125,112.7922
-2.68125,112.7964
-2.68125,112.8047
-2.68125,112.8089
-2.68125,112.8131
-2.68125,112.8173
-2.68125,112.8214
-2.68125,113.3595
-2.68125,113.5013
-2.68125,113.5055
-2.68125,113.5097
-2.68125,114.0895
-2.68125,114.0937
-2.68125,114.0978
-2.68125,114.102
-2.68125,114.1062
-2.68125,114.1103
-2.68125,114.1312
-2.68125,114.1354
-2.68125,114.1395
-2.68125,114.1437
-2.68125,114.3606
-2.68125,114.3648
-2.68125,114.3773
-2.68125,114.3815
-2.68125,114.3856
-2.68125,115.2741
-2.68125,115.4118
-2.68125,115.4159
-2.68125,115.5661
-2.68125,115.8372
-2.68125,115.8706
-2.68125,115.9207
-2.68125,115.9248
-2.68125,115.9332
-2.68125,115.9957
-2.68125,115.9999
-2.68125,116.1084
-2.68125,116.1125
-2.68125,116.2252
-2.68125,116.2293
-2.67708,111.5572
-2.67708,111.5989
-2.67708,111.6031
-2.67708,111.6156
-2.67708,111.8325
-2.67708,111.895
-2.67708,112.0869
-2.67708,112.1578
-2.67708,112.162
-2.67708,112.1662
-2.67708,112.2412
-2.67708,112.2454
-2.67708,112.2496
-2.67708,112.283
-2.67708,112.308
-2.67708,112.3122
-2.67708,112.3163
-2.67708,112.4248
-2.67708,112.454
-2.67708,112.4623
-2.67708,112.4665
-2.67708,112.4707
-2.67708,112.4832
-2.67708,112.4874
-2.67708,112.4915
-2.67708,112.4957
-2.67708,112.4999
-2.67708,112.504
-2.67708,112.5082
-2.67708,112.5165
-2.67708,112.5249
-2.67708,112.5291
-2.67708,112.5416
-2.67708,112.5458
-2.67708,112.5499
-2.67708,112.5541
-2.67708,112.5583
-2.67708,112.5708
-2.67708,112.5916
-2.67708,112.5958
-2.67708,112.6
-2.67708,112.6041
-2.67708,112.6083
-2.67708,112.6125
-2.67708,112.6167
-2.67708,112.6208
-2.67708,112.625
-2.67708,112.6292
-2.67708,112.6542
-2.67708,112.6792
-2.67708,112.6917
-2.67708,112.6959
-2.67708,112.7001
-2.67708,112.7042
-2.67708,112.7084
-2.67708,112.7126
-2.67708,112.7168
-2.67708,112.7209
-2.67708,112.7251
-2.67708,112.7335
-2.67708,112.7376
-2.67708,112.7418
-2.67708,112.746
-2.67708,112.7501
-2.67708,112.7543
-2.67708,112.7585
-2.67708,112.7626
-2.67708,112.7668
-2.67708,112.771
-2.67708,112.7752
-2.67708,112.7793
-2.67708,112.7835
-2.67708,112.7877
-2.67708,112.7918
-2.67708,112.796
-2.67708,112.8044
-2.67708,112.8085
-2.67708,112.8127
-2.67708,112.8169
-2.67708,112.8211
-2.67708,112.8252
-2.67708,112.8294
-2.67708,113.4968
-2.67708,113.501
-2.67708,113.5051
-2.67708,113.5093
-2.67708,114.0098
-2.67708,114.014
-2.67708,114.0891
-2.67708,114.0933
-2.67708,114.0974
-2.67708,114.1016
-2.67708,114.1058
-2.67708,114.1099
-2.67708,114.3602
-2.67708,114.3852
-2.67708,114.3894
-2.67708,115.2695
-2.67708,115.2821
-2.67708,115.2862
-2.67708,115.8452
-2.67708,115.8493
-2.67708,115.8535
-2.67708,115.9953
-2.67708,116.1121
-2.67292,111.3816
-2.67292,111.5484
-2.67292,111.5568
-2.67292,111.5776
-2.67292,111.5818
-2.67292,111.586
-2.67292,111.5943
-2.67292,111.5985
-2.67292,111.6152
-2.67292,111.8363
-2.67292,111.8404
-2.67292,111.8446
-2.67292,111.8905
-2.67292,112.0865
-2.67292,112.0907
-2.67292,112.1199
-2.67292,112.1241
-2.67292,112.1616
-2.67292,112.1658
-2.67292,112.245
-2.67292,112.2492
-2.67292,112.2534
-2.67292,112.2576
-2.67292,112.2742
-2.67292,112.2784
-2.67292,112.2826
-2.67292,112.3243
-2.67292,112.3285
-2.67292,112.4077
-2.67292,112.4161
-2.67292,112.4202
-2.67292,112.4286
-2.67292,112.4411
-2.67292,112.4494
-2.67292,112.4578
-2.67292,112.4619
-2.67292,112.4661
-2.67292,112.4703
-2.67292,112.4828
-2.67292,112.487
-2.67292,112.4911
-2.67292,112.4953
-2.67292,112.4995
-2.67292,112.5036
-2.67292,112.5078
-2.67292,112.512
-2.67292,112.5203
-2.67292,112.5287
-2.67292,112.5329
-2.67292,112.537
-2.67292,112.5412
-2.67292,112.5454
-2.67292,112.5495
-2.67292,112.5537
-2.67292,112.5579
-2.67292,112.562
-2.67292,112.5704
-2.67292,112.5912
-2.67292,112.5954
-2.67292,112.5996
-2.67292,112.6038
-2.67292,112.6079
-2.67292,112.6121
-2.67292,112.6163
-2.67292,112.6204
-2.67292,112.6246
-2.67292,112.6288
-2.67292,112.6455
-2.67292,112.6538
-2.67292,112.6747
-2.67292,112.6788
-2.67292,112.683
-2.67292,112.6872
-2.67292,112.6997
-2.67292,112.7039
-2.67292,112.708
-2.67292,112.7206
-2.67292,112.7247
-2.67292,112.7289
-2.67292,112.7331
-2.67292,112.7372
-2.67292,112.7414
-2.67292,112.7456
-2.67292,112.7497
-2.67292,112.7539
-2.67292,112.7581
-2.67292,112.7623
-2.67292,112.7664
-2.67292,112.7706
-2.67292,112.7748
-2.67292,112.779
-2.67292,112.7831
-2.67292,112.7915
-2.67292,112.8082
-2.67292,112.8123
-2.67292,112.8165
-2.67292,112.8207
-2.67292,112.8248
-2.67292,113.4964
-2.67292,113.5006
-2.67292,113.5047
-2.67292,113.5089
-2.67292,113.5131
-2.67292,114.0095
-2.67292,114.0136
-2.67292,114.0178
-2.67292,114.0887
-2.67292,114.0929
-2.67292,114.0971
-2.67292,114.1012
-2.67292,114.1054
-2.67292,114.3598
-2.67292,114.3682
-2.67292,114.3807
-2.67292,114.3849
-2.67292,115.2191
-2.67292,115.2233
-2.67292,115.2692
-2.67292,115.8448
-2.67292,115.849
-2.67292,116.1076
-2.66875,111.2352
-2.66875,111.3812
-2.66875,111.5898
-2.66875,111.5939
-2.66875,111.5981
-2.66875,111.6023
-2.66875,111.6065
-2.66875,111.6148
-2.66875,111.619
-2.66875,111.6232
-2.66875,111.6273
-2.66875,111.6315
-2.66875,112.0862
-2.66875,112.0903
-2.66875,112.1112
-2.66875,112.1153
-2.66875,112.1195
-2.66875,112.1237
-2.66875,112.1487
-2.66875,112.1529
-2.66875,112.1571
-2.66875,112.1612
-2.66875,112.1696
-2.66875,112.253
-2.66875,112.2572
-2.66875,112.2655
-2.66875,112.2738
-2.66875,112.3197
-2.66875,112.3239
-2.66875,112.4073
-2.66875,112.4115
-2.66875,112.4157
-2.66875,112.4199
-2.66875,112.424
-2.66875,112.4282
-2.66875,112.4365
-2.66875,112.4449
-2.66875,112.449
-2.66875,112.4532
-2.66875,112.4574
-2.66875,112.4824
-2.66875,112.4866
-2.66875,112.4908
-2.66875,112.4949
-2.66875,112.4991
-2.66875,112.5033
-2.66875,112.5074
-2.66875,112.5116
-2.66875,112.5158
-2.66875,112.52
-2.66875,112.5241
-2.66875,112.5283
-2.66875,112.5325
-2.66875,112.5366
-2.66875,112.5408
-2.66875,112.545
-2.66875,112.5491
-2.66875,112.5533
-2.66875,112.5575
-2.66875,112.5617
-2.66875,112.5658
-2.66875,112.57
-2.66875,112.5742
-2.66875,112.5783
-2.66875,112.5867
-2.66875,112.5909
-2.66875,112.595
-2.66875,112.5992
-2.66875,112.6034
-2.66875,112.6076
-2.66875,112.6117
-2.66875,112.6159
-2.66875,112.6201
-2.66875,112.6242
-2.66875,112.6409
-2.66875,112.6701
-2.66875,112.691
-2.66875,112.6951
-2.66875,112.6993
-2.66875,112.7035
-2.66875,112.7077
-2.66875,112.7118
-2.66875,112.716
-2.66875,112.7202
-2.66875,112.7243
-2.66875,112.7285
-2.66875,112.7327
-2.66875,112.7369
-2.66875,112.741
-2.66875,112.7452
-2.66875,112.7535
-2.66875,112.7577
-2.66875,112.7619
-2.66875,112.7661
-2.66875,112.7702
-2.66875,112.7744
-2.66875,112.7786
-2.66875,112.7827
-2.66875,112.8078
-2.66875,112.8119
-2.66875,112.8161
-2.66875,112.8203
-2.66875,112.8244
-2.66875,112.8286
-2.66875,112.8328
-2.66875,113.3458
-2.66875,113.4293
-2.66875,113.496
-2.66875,113.5002
-2.66875,113.5043
-2.66875,113.5085
-2.66875,113.5127
-2.66875,113.5169
-2.66875,114.0091
-2.66875,114.0925
-2.66875,114.0967
-2.66875,114.1008
-2.66875,114.3553
-2.66875,114.3595
-2.66875,114.3636
-2.66875,114.3678
-2.66875,114.3761
-2.66875,115.1979
-2.66875,115.202
-2.66875,115.2062
-2.66875,115.2229
-2.66875,115.2271
-2.66875,115.2688
-2.66875,115.2771
-2.66875,115.2813
-2.66875,115.2855
-2.66875,115.4314
-2.66875,115.8444
-2.66875,115.932
-2.66458,111.2307
-2.66458,111.2348
-2.66458,111.3141
-2.66458,111.3725
-2.66458,111.3767
-2.66458,111.5268
-2.66458,111.6061
-2.66458,111.6103
-2.66458,111.6186
-2.66458,111.6269
-2.66458,111.6311
-2.66458,111.6395
-2.66458,112.0899
-2.66458,112.0941
-2.66458,112.1108
-2.66458,112.115
-2.66458,112.1275
-2.66458,112.1483
-2.66458,112.165
-2.66458,112.1692
-2.66458,112.1734
-2.66458,112.2568
-2.66458,112.261
-2.66458,112.2651
-2.66458,112.4111
-2.66458,112.4195
-2.66458,112.4236
-2.66458,112.4278
-2.66458,112.432
-2.66458,112.4361
-2.66458,112.4403
-2.66458,112.4445
-2.66458,112.4487
-2.66458,112.4528
-2.66458,112.457
-2.66458,112.482
-2.66458,112.4904
-2.66458,112.4946
-2.66458,112.4987
-2.66458,112.5112
-2.66458,112.5196
-2.66458,112.5237
-2.66458,112.5279
-2.66458,112.5321
-2.66458,112.5363
-2.66458,112.5404
-2.66458,112.5446
-2.66458,112.5488
-2.66458,112.5529
-2.66458,112.5571
-2.66458,112.5613
-2.66458,112.5655
-2.66458,112.5738
-2.66458,112.578
-2.66458,112.5821
-2.66458,112.5863
-2.66458,112.5905
-2.66458,112.5947
-2.66458,112.5988
-2.66458,112.6113
-2.66458,112.6864
-2.66458,112.6906
-2.66458,112.7031
-2.66458,112.7073
-2.66458,112.7114
-2.66458,112.7156
-2.66458,112.7198
-2.66458,112.724
-2.66458,112.7281
-2.66458,112.7323
-2.66458,112.7365
-2.66458,112.7406
-2.66458,112.7448
-2.66458,112.7573
-2.66458,112.7615
-2.66458,112.7657
-2.66458,112.7698
-2.66458,112.774
-2.66458,112.7782
-2.66458,112.7824
-2.66458,112.799
-2.66458,112.8032
-2.66458,112.8074
-2.66458,112.8115
-2.66458,112.8157
-2.66458,112.8241
-2.66458,112.8282
-2.66458,112.8324
-2.66458,112.8366
-2.66458,112.8408
-2.66458,113.3455
-2.66458,113.4205
-2.66458,113.4247
-2.66458,113.4289
-2.66458,113.4414
-2.66458,113.4956
-2.66458,113.4998
-2.66458,113.504
-2.66458,113.5081
-2.66458,113.5123
-2.66458,113.5165
